station,date,prcp,tobs
USC00516128,27/06/2012,0.73,69
USC00516128,28/06/2012,0.37,69
USC00516128,29/06/2012,0.79,71
USC00516128,1/06/2013,0.71,78
USC00516128,2/06/2013,0.81,72
USC00516128,3/06/2013,0.49,73
USC00516128,4/06/2013,0.03,71
USC00516128,5/06/2013,0,72
USC00516128,6/06/2013,0.14,72
USC00516128,7/06/2013,0.07,71
USC00516128,8/06/2013,0.08,74
USC00516128,9/06/2013,0.02,71
USC00516128,10/06/2013,0.02,72
USC00516128,11/06/2013,0.05,72
USC00516128,12/06/2013,0.28,74
USC00516128,13/06/2013,0.47,72
USC00516128,14/06/2013,2.56,69
USC00516128,15/06/2013,0.11,70
USC00516128,16/06/2013,0.3,76
USC00516128,17/06/2013,0.43,70
USC00516128,18/06/2013,0.44,71
USC00516128,19/06/2013,0.05,73
USC00516128,20/06/2013,0.18,68
USC00516128,21/06/2013,1.53,68
USC00516128,22/06/2013,1.96,69
USC00516128,23/06/2013,0.67,70
USC00516128,24/06/2013,0.62,69
USC00516128,25/06/2013,2.03,69
USC00516128,26/06/2013,2.8,70
USC00516128,27/06/2013,0.06,71
USC00516128,28/06/2013,0.34,70
USC00516128,29/06/2013,0.53,67
USC00516128,30/06/2013,0.83,72
USC00516128,1/06/2014,0.26,72
USC00516128,2/06/2014,0.68,75
USC00516128,3/06/2014,0.19,73
USC00516128,4/06/2014,0.09,73
USC00516128,5/06/2014,0.03,72
USC00516128,6/06/2014,0.88,71
USC00516128,7/06/2014,0.15,77
USC00516128,8/06/2014,0.29,73
USC00516128,9/06/2014,1,70
USC00516128,10/06/2014,0.11,70
USC00516128,11/06/2014,0.57,76
USC00516128,12/06/2014,0.02,72
USC00516128,13/06/2014,0.01,73
USC00516128,14/06/2014,0,77
USC00516128,15/06/2014,0.03,73
USC00516128,16/06/2014,0.38,70
USC00516128,17/06/2014,1.45,68
USC00516128,18/06/2014,0.32,69
USC00516128,19/06/2014,0.2,70
USC00516128,20/06/2014,0.75,70
USC00516128,21/06/2014,0.09,73
USC00516128,22/06/2014,0.03,70
USC00516128,23/06/2014,0.74,69
USC00516128,24/06/2014,0.07,71
USC00516128,25/06/2014,0.97,70
USC00516128,26/06/2014,0.42,70
USC00516128,27/06/2014,0.9,72
USC00516128,28/06/2014,1.29,71
USC00516128,29/06/2014,1.29,70
USC00516128,1/06/2015,2.47,69
USC00516128,2/06/2015,0.27,72
USC00516128,3/06/2015,0.01,72
USC00516128,4/06/2015,1.12,71
USC00516128,5/06/2015,0.16,76
USC00516128,6/06/2015,0,71
USC00516128,7/06/2015,0.01,72
USC00516128,8/06/2015,0.34,70
USC00516128,9/06/2015,0.26,72
USC00516128,10/06/2015,0.04,72
USC00516128,12/06/2015,,71
USC00516128,13/06/2015,0,72
USC00516128,14/06/2015,0.47,69
USC00516128,15/06/2015,0.67,70
USC00516128,16/06/2015,0.94,73
USC00516128,17/06/2015,0.48,70
USC00516128,18/06/2015,0.54,72
USC00516128,19/06/2015,0.69,72
USC00516128,20/06/2015,0.13,71
USC00516128,21/06/2015,0.1,73
USC00516128,22/06/2015,0.19,72
USC00516128,23/06/2015,0.31,73
USC00516128,24/06/2015,0.78,72
USC00516128,25/06/2015,1.36,71
USC00516128,26/06/2015,0.4,70
USC00516128,27/06/2015,0.17,75
USC00516128,28/06/2015,0.16,72
USC00516128,29/06/2015,1.62,70
USC00516128,30/06/2015,0,72
USC00516128,1/06/2016,1.4,70
USC00516128,2/06/2016,0.74,71
USC00516128,3/06/2016,0.1,70
USC00516128,5/06/2016,,73
USC00516128,6/06/2016,0.47,72
USC00516128,7/06/2016,1.26,71
USC00516128,8/06/2016,0.01,71
USC00516128,9/06/2016,1.7,69
USC00516128,10/06/2016,1.4,70
USC00516128,11/06/2016,0.65,73
USC00516128,12/06/2016,0.55,75
USC00516128,13/06/2016,0.08,73
USC00516128,14/06/2016,0.19,72
USC00516128,15/06/2016,1.38,70
USC00516128,16/06/2016,0.12,70
USC00516128,17/06/2016,1.27,69
USC00516128,18/06/2016,0.72,73
USC00516128,19/06/2016,0.79,74
USC00516128,20/06/2016,0.52,72
USC00516128,21/06/2016,0.78,71
USC00516128,22/06/2016,0.2,73
USC00516128,23/06/2016,0.9,72
USC00516128,25/06/2016,,73
USC00516128,26/06/2016,0.7,74
USC00516128,27/06/2016,0.3,72
USC00516128,28/06/2016,0.25,74
USC00516128,29/06/2016,0.35,72
USC00516128,1/06/2017,0.01,74
USC00516128,3/06/2017,,74
USC00516128,4/06/2017,0.82,77
USC00516128,5/06/2017,0.01,74
USC00516128,6/06/2017,0,74
USC00516128,7/06/2017,0.01,79
USC00516128,8/06/2017,0,75
USC00516128,10/06/2017,,72
USC00516128,11/06/2017,0.7,76
USC00516128,12/06/2017,0.81,74
USC00516128,13/06/2017,0.65,73
USC00516128,14/06/2017,0.81,74
USC00516128,15/06/2017,1.69,77
USC00516128,16/06/2017,0.1,74
USC00516128,17/06/2017,0.1,72
USC00516128,18/06/2017,0.7,77
USC00516128,19/06/2017,0.4,76
USC00516128,20/06/2017,0.31,74
USC00516128,21/06/2017,0.3,75
USC00516128,22/06/2017,0.28,76
USC00516128,23/06/2017,0.5,71
USC00516128,24/06/2017,0.22,73
USC00516128,25/06/2017,0.5,79
USC00516128,26/06/2017,0.02,79
USC00516128,27/06/2017,0.1,74
USC00516128,28/06/2017,0.02,74
USC00516128,29/06/2017,0.04,76
USC00516128,30/06/2017,0.2,75
